year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2018,6,"ДП ""Газсільбуд""                                                 ",13734608,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6," ""Державне Львівське будівельно-монтажне управління ""Газмашбуд""",00467169,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Орган з сертифікації нафтопродуктів та систем якості ""МАСМА-СЕПРО"" ",31107102,,працює,0.0,2.0,129.35679800654103,1.0,95.6,0.0,27.8,0.0,148.8,1.0,,,152.9,1.0,41.7,1.0,8.5,1.0,18.1,1.0,0.9,1.0,81.8,0.0,,,9.0,
2018,6,"Спеціалізоване управління з ремонту засобів автоматизації і систем управління ""Орггазремавтоматика""",05794418,,працює,0.0,2.0,146.26848691695108,1.0,86.8,0.0,198.4,0.0,0.0,0.0,,,,0.0,-6.4,0.0,3.7,1.0,2.8,1.0,0.7,1.0,96.6,0.0,,,6.0,
2018,6," ""Дирекція з організації будівництва західно-українського нафтомаслозаводу"" ",22333044,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Державна нафтогазова інспекція """,22878186,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Інтергазбуд""",21226501,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"Державне науково-виробниче підприємство фірма ""ПолімерСервісМаш""",14030269,,працює,0.0,2.0,369.10994764397907,1.0,138.0,1.0,375.0,1.0,66.7,0.0,,,0.0,0.0,230.8,5.0,2.7,1.0,1.0,1.0,0.5,1.0,97.9,0.0,,,13.0,
2018,6,"ДП ""Полтавське управління геофізичних робіт"" ",00147921,,працює,0.0,2.0,152.00562983814214,1.0,149.4,1.0,100.0,1.0,0.0,0.0,,,42.0,0.0,-10.0,5.0,3.3,1.0,3.1,1.0,0.8,1.0,91.5,0.0,,,13.0,
2018,6,"Виробниче підприємство ""Західукрзакордоннафтогазбуд""",04750761,,не працює; перебуває у процедурі банкрутства - санація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Науково-дослідний інститут нафтопереробної та нафтохімічної промисловості ""МАСМА""",38882770,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Кременецьке управління з постачання та реалізації газу""",39460902,,працює,0.0,2.0,128.45086539836933,1.0,93.3,0.0,-734.6,0.0,12.6,0.0,,,62.7,0.0,-161.3,0.0,0.9,0.0,1.2,1.0,0.6,1.0,36.3,1.0,,,6.0,
2018,6,"ДП ""Українські газорозподільні мережі""",39896889,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,,
