year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2019,12,"""ДНДІОМШБ""",40336737,ДП,працює; перебуває у процедурі банкрутства - розпорядження майном,0.0,2.0,120.4,1.0,4.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,79.9,3.0,0.05,0.0,6.29,1.0,0.85,1.0,80.2,0.0,,0.0,8.0,неефективна
2019,12,ДЕРЖАВНЕ ПІДПРИЄМСТВО ДОНДІПРОВУГЛЕМАШ,40480162,ДП,працює; перебуває у процедурі реорганізації,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.3,0.0,1.43,1.0,1.35,1.0,0.58,1.0,89.21,0.0,,0.0,5.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ШАХТА ""ЗАРІЧНА""",40578553,ДП,працює,0.0,0.0,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410.2,0.0,0.12,0.0,-0.81,0.0,-3.8,0.0,81.49,0.0,,0.0,0.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ШАХТА ІМ. М. С. СУРГАЯ""",40695853,ДП,працює; перебуває у процедурі реорганізації,161.6,0.0,146.7,1.0,116.0,1.0,4853.8,1.0,0.0,0.0,0.0,0.0,96.6,0.0,-4753.8,5.0,0.29,0.0,-0.26,0.0,-0.31,0.0,41.99,1.0,,0.0,9.0,задовільна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""КАЛУСЬКА ТЕПЛОЕЛЕКТРОЦЕНТРАЛЬ-НОВА""",40885849,ДП,працює,0.0,2.0,104.6,1.0,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,-635.6,0.0,1.04,1.0,0.73,0.0,0.42,0.0,46.87,1.0,,0.0,5.0,неефективна
2019,12,"Державне підприємство ""Національна вугільна компанія""",42164388,ДП,працює,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,неефективна
2019,12,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ШАХТА ""НАДІЯ""",00178175,ГТ(б50),працює,100.0,0.0,100.8,1.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,896.9,0.0,0.15,0.0,-0.84,0.0,-3.41,0.0,74.6,0.0,,0.0,1.0,неефективна
2019,12,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""НАУКОВО-ДОСЛІДНИЙ ІНСТИТУТ ПРОГРЕСИВНИХ НАУКОВИХ ТА ТЕХНІЧНИХ ДОСЛІДЖЕНЬ ""ВЕКТОР""",14315718,ГТ(б50),працює,0.0,2.0,110.8,1.0,631.9,1.0,94.4,0.0,0.0,0.0,16.2,0.0,5733.3,1.0,566.7,5.0,4.65,1.0,4.39,1.0,0.81,1.0,66.21,1.0,,0.0,14.0,ефективна
2019,12,"Приватне акціонерне товариство ""Укргідроенерго""",20588716,ГТ(б50),працює,0.0,2.0,146.7,1.0,108.6,1.0,123.9,1.0,0.0,0.0,100.0,1.0,99.8,0.0,87.9,1.0,1.22,1.0,3.55,1.0,0.77,1.0,17.78,1.0,,0.0,11.0,задовільна
2019,12,"ПРАТ ""НИЖНЬОДНІСТРОВСЬКА ГЕС""",30149623,ГТ(б50),працює,0.0,2.0,116.5,1.0,118.9,1.0,150.1,1.0,0.0,0.0,156.6,1.0,178.6,1.0,70.2,1.0,7.07,1.0,132.11,1.0,0.99,1.0,70.43,0.0,,0.0,11.0,задовільна
2019,12,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЛИСИЧАНСЬКВУГІЛЛЯ""",32359108,ГТ(б50),працює,153.1,0.0,121.8,1.0,55.0,0.0,204.9,1.0,0.0,0.0,100.0,1.0,3.5,0.0,51.6,3.0,0.03,0.0,-0.91,0.0,-7.5,0.0,35.96,1.0,,0.0,7.0,неефективна
